,City,Date,CMI,Province,Start.Date,Policy.A..Complete.Shutdown.,Policy.B..Partial.Shutdowns.,Policy.C..Checkpoints.and.Quarantine.Zones.,population,ConfCount,weekday,mobility,stay_at_home,SAHxA,SAHxB,SAHxC,SAHxConfCount
28,Beijing,2020-02-19,2.417,Beijing,2020-02-10,0,0,1,11716620,393,2,-3.9546,1,0,0,1,393
29,Beijing,2020-02-20,2.4069,Beijing,2020-02-10,0,0,1,11716620,395,3,-4.1267,1,0,0,1,395
30,Beijing,2020-02-21,2.4652,Beijing,2020-02-10,0,0,1,11716620,396,4,-4.160400000000001,1,0,0,1,396
31,Beijing,2020-02-22,1.5908,Beijing,2020-02-10,0,0,1,11716620,399,5,-3.3381000000000007,1,0,0,1,399
32,Beijing,2020-02-23,1.5594,Beijing,2020-02-10,0,0,1,11716620,399,6,-3.0907,1,0,0,1,399
33,Beijing,2020-02-24,2.7557,Beijing,2020-02-10,0,0,1,11716620,399,0,-3.6345,1,0,0,1,399
34,Beijing,2020-02-25,2.6773,Beijing,2020-02-10,0,0,1,11716620,400,1,-3.7448500000000005,1,0,0,1,400
35,Beijing,2020-02-26,2.7353,Beijing,2020-02-10,0,0,1,11716620,400,2,-3.6363,1,0,0,1,400
36,Beijing,2020-02-27,2.7116,Beijing,2020-02-10,0,0,1,11716620,410,3,-3.822,1,0,0,1,410
37,Beijing,2020-02-28,2.792,Beijing,2020-02-10,0,0,1,11716620,410,4,-3.8336000000000006,1,0,0,1,410
38,Beijing,2020-02-29,1.7131,Beijing,2020-02-10,0,0,1,11716620,411,5,-3.2158000000000007,1,0,0,1,411
39,Beijing,2020-03-01,1.8045,Beijing,2020-02-10,0,0,1,11716620,413,6,-2.8456,1,0,0,1,413
40,Beijing,2020-03-02,3.1671,Beijing,2020-02-10,0,0,1,11716620,414,0,-3.2231,1,0,0,1,414
41,Beijing,2020-03-03,3.0333,Beijing,2020-02-10,0,0,1,11716620,414,1,-3.38885,1,0,0,1,414
42,Beijing,2020-03-04,3.1057,Beijing,2020-02-10,0,0,1,11716620,417,2,-3.2659,1,0,0,1,417
43,Beijing,2020-03-05,3.0999,Beijing,2020-02-10,0,0,1,11716620,418,3,-3.4337,1,0,0,1,418
44,Beijing,2020-03-06,3.1469,Beijing,2020-02-10,0,0,1,11716620,422,4,-3.4787000000000003,1,0,0,1,422
45,Beijing,2020-03-07,2.0726,Beijing,2020-02-10,0,0,1,11716620,426,5,-2.8563000000000005,1,0,0,1,426
46,Beijing,2020-03-08,1.8734,Beijing,2020-02-10,0,0,1,11716620,428,6,-2.7767,1,0,0,1,428
47,Beijing,2020-03-09,3.3765,Beijing,2020-02-10,0,0,1,11716620,428,0,-3.0137,1,0,0,1,428
48,Beijing,2020-03-10,3.3717,Beijing,2020-02-10,0,0,1,11716620,429,1,-3.05045,1,0,0,1,429
49,Beijing,2020-03-11,3.4222,Beijing,2020-02-10,0,0,1,11716620,435,2,-2.9494,1,0,0,1,435
50,Beijing,2020-03-12,3.3891,Beijing,2020-02-10,0,0,1,11716620,435,3,-3.1445,1,0,0,1,435
51,Beijing,2020-03-13,3.4999,Beijing,2020-02-10,0,0,1,11716620,436,4,-3.1257000000000006,1,0,0,1,436
52,Beijing,2020-03-14,2.2523,Beijing,2020-02-10,0,0,1,11716620,437,5,-2.6766000000000005,1,0,0,1,437
53,Beijing,2020-03-15,2.2133,Beijing,2020-02-10,0,0,1,11716620,442,6,-2.4368000000000003,1,0,0,1,442
54,Beijing,2020-03-16,3.6972,Beijing,2020-02-10,0,0,1,11716620,452,0,-2.693,1,0,0,1,452
55,Beijing,2020-03-17,3.6903,Beijing,2020-02-10,0,0,1,11716620,456,1,-2.73185,1,0,0,1,456
56,Beijing,2020-03-18,3.6853,Beijing,2020-02-10,0,0,1,11716620,469,2,-2.6863,1,0,0,1,469
57,Beijing,2020-03-19,3.6655,Beijing,2020-02-10,0,0,1,11716620,480,3,-2.8680999999999996,1,0,0,1,480
58,Beijing,2020-03-20,3.8176,Beijing,2020-02-10,0,0,1,11716620,491,4,-2.8080000000000003,1,0,0,1,491
59,Beijing,2020-03-21,2.5395,Beijing,2020-02-10,0,0,1,11716620,504,5,-2.3894000000000006,1,0,0,1,504
60,Beijing,2020-03-22,2.4417,Beijing,2020-02-10,0,0,1,11716620,514,6,-2.2084,1,0,0,1,514
61,Beijing,2020-03-23,3.9845,Beijing,2020-02-10,0,0,1,11716620,537,0,-2.4057,1,0,0,1,537
62,Beijing,2020-03-24,3.9459,Beijing,2020-02-10,0,0,1,11716620,558,1,-2.4762500000000003,1,0,0,1,558
63,Beijing,2020-03-25,4.0009,Beijing,2020-02-10,0,0,1,11716620,561,2,-2.3707000000000003,1,0,0,1,561
64,Beijing,2020-03-26,3.821,Beijing,2020-02-10,0,0,1,11716620,566,3,-2.7125999999999997,1,0,0,1,566
65,Beijing,2020-03-27,4.0457,Beijing,2020-02-10,0,0,1,11716620,569,4,-2.5799000000000003,1,0,0,1,569
66,Beijing,2020-03-28,2.7754,Beijing,2020-02-10,0,0,1,11716620,573,5,-2.1535000000000006,1,0,0,1,573
67,Beijing,2020-03-29,2.6310000000000002,Beijing,2020-02-10,0,0,1,11716620,577,6,-2.0191,1,0,0,1,577
68,Beijing,2020-03-30,4.2272,Beijing,2020-02-10,0,0,1,11716620,577,0,-2.1630000000000003,1,0,0,1,577
69,Beijing,2020-03-31,4.0617,Beijing,2020-02-10,0,0,1,11716620,580,1,-2.36045,1,0,0,1,580
70,Beijing,2020-04-01,4.1222,Beijing,2020-02-10,0,0,1,11716620,580,2,-2.2493999999999996,1,0,0,1,580
71,Beijing,2020-04-02,4.095,Beijing,2020-02-10,0,0,1,11716620,582,3,-2.4386,1,0,0,1,582
72,Beijing,2020-04-03,4.1992,Beijing,2020-02-10,0,0,1,11716620,584,4,-2.4264,1,0,0,1,584
73,Beijing,2020-04-04,2.8729,Beijing,2020-02-10,0,0,1,11716620,585,5,-2.0560000000000005,1,0,0,1,585
74,Beijing,2020-04-05,2.7821,Beijing,2020-02-10,0,0,1,11716620,586,6,-1.8680000000000003,1,0,0,1,586
75,Beijing,2020-04-06,2.9076,Beijing,2020-02-10,0,0,1,11716620,587,0,-3.4826,1,0,0,1,587
76,Beijing,2020-04-07,4.2583,Beijing,2020-02-10,0,0,1,11716620,587,1,-2.16385,1,0,0,1,587
77,Beijing,2020-04-08,4.2614,Beijing,2020-02-10,0,0,1,11716620,588,2,-2.1102,1,0,0,1,588
78,Beijing,2020-04-09,4.1769,Beijing,2020-02-10,0,0,1,11716620,588,3,-2.3567,1,0,0,1,588
79,Beijing,2020-04-10,3.2515,Beijing,2020-02-10,0,0,1,11716620,588,4,-3.3741000000000003,1,0,0,1,588
80,Beijing,2020-04-11,3.0562,Beijing,2020-02-10,0,0,1,11716620,589,5,-1.8727000000000005,1,0,0,1,589
81,Beijing,2020-04-12,2.9116,Beijing,2020-02-10,0,0,1,11716620,589,6,-1.7385000000000002,1,0,0,1,589
82,Beijing,2020-04-13,4.3736,Beijing,2020-02-10,0,0,1,11716620,589,0,-2.0166000000000004,1,0,0,1,589
83,Beijing,2020-04-14,4.3747,Beijing,2020-02-10,0,0,1,11716620,589,1,-2.0474500000000004,1,0,0,1,589
84,Beijing,2020-04-15,4.4239,Beijing,2020-02-10,0,0,1,11716620,590,2,-1.9477000000000002,1,0,0,1,590
85,Beijing,2020-04-16,4.3623,Beijing,2020-02-10,0,0,1,11716620,593,3,-2.1712999999999996,1,0,0,1,593
86,Beijing,2020-04-17,4.4599,Beijing,2020-02-10,0,0,1,11716620,593,4,-2.1657,1,0,0,1,593
87,Beijing,2020-04-19,3.0127,Beijing,2020-02-10,0,0,1,11716620,593,6,-1.6374,1,0,0,1,593
88,Beijing,2020-04-20,4.4805,Beijing,2020-02-10,0,0,1,11716620,593,0,-1.9097,1,0,0,1,593
89,Beijing,2020-04-21,4.4337,Beijing,2020-02-10,0,0,1,11716620,593,1,-1.9884500000000003,1,0,0,1,593
90,Beijing,2020-04-22,4.4553,Beijing,2020-02-10,0,0,1,11716620,593,2,-1.9162999999999997,1,0,0,1,593
91,Beijing,2020-04-23,4.4939,Beijing,2020-02-10,0,0,1,11716620,593,3,-2.0397,1,0,0,1,593
92,Beijing,2020-04-24,4.626,Beijing,2020-02-10,0,0,1,11716620,593,4,-1.9996,1,0,0,1,593
93,Beijing,2020-04-25,3.2238,Beijing,2020-02-10,0,0,1,11716620,593,5,-1.7051000000000003,1,0,0,1,593
94,Beijing,2020-04-27,4.7062,Beijing,2020-02-10,0,0,1,11716620,593,0,-1.6840000000000002,1,0,0,1,593
95,Beijing,2020-04-28,4.7087,Beijing,2020-02-10,0,0,1,11716620,593,1,-1.71345,1,0,0,1,593
96,Beijing,2020-04-30,5.3336,Beijing,2020-02-10,0,0,1,11716620,593,3,-1.2000000000000002,1,0,0,1,593
97,Beijing,2020-05-01,3.7107,Beijing,2020-02-10,0,0,1,11716620,593,4,-2.9149000000000003,1,0,0,1,593
98,Chengdu,2020-01-24,2.6638,Sichuan,2020-02-07,0,0,1,7415590,7,4,-3.12045,0,0,0,0,0
99,Chengdu,2020-01-25,2.0382,Sichuan,2020-02-07,0,0,1,7415590,16,5,-2.9582000000000006,0,0,0,0,0
100,Chengdu,2020-01-26,1.8877,Sichuan,2020-02-07,0,0,1,7415590,22,6,-2.84215,0,0,0,0,0
101,Chengdu,2020-01-27,1.6748,Sichuan,2020-02-07,0,0,1,7415590,33,0,-3.9594499999999995,0,0,0,0,0
102,Chengdu,2020-01-28,1.6002,Sichuan,2020-02-07,0,0,1,7415590,37,1,-4.0089999999999995,0,0,0,0,0
103,Chengdu,2020-01-29,1.7180000000000002,Sichuan,2020-02-07,0,0,1,7415590,46,2,-3.7977999999999996,0,0,0,0,0
104,Chengdu,2020-01-30,1.6084,Sichuan,2020-02-07,0,0,1,7415590,59,3,-4.0482499999999995,0,0,0,0,0
105,Chengdu,2020-01-31,1.5894,Sichuan,2020-02-07,0,0,1,7415590,69,4,-4.194850000000001,0,0,0,0,0
106,Chengdu,2020-02-01,1.6132,Sichuan,2020-02-07,0,0,1,7415590,72,5,-3.3832000000000004,0,0,0,0,0
107,Chengdu,2020-02-02,1.6229,Sichuan,2020-02-07,0,0,1,7415590,73,6,-3.10695,0,0,0,0,0
108,Chengdu,2020-02-03,2.0728,Sichuan,2020-02-07,0,0,1,7415590,77,0,-3.56145,0,0,0,0,0
109,Chengdu,2020-02-04,1.8942,Sichuan,2020-02-07,0,0,1,7415590,87,1,-3.7149999999999994,0,0,0,0,0
110,Chengdu,2020-02-05,1.79,Sichuan,2020-02-07,0,0,1,7415590,92,2,-3.7257999999999996,0,0,0,0,0
111,Chengdu,2020-02-06,1.8228,Sichuan,2020-02-07,0,0,1,7415590,97,3,-3.83385,0,0,0,0,0
112,Chengdu,2020-02-07,1.6759,Sichuan,2020-02-07,0,0,1,7415590,102,4,-4.10835,1,0,0,1,102
113,Chengdu,2020-02-08,1.4486,Sichuan,2020-02-07,0,0,1,7415590,109,5,-3.5478000000000005,1,0,0,1,109
114,Chengdu,2020-02-09,1.4351,Sichuan,2020-02-07,0,0,1,7415590,120,6,-3.2947499999999996,1,0,0,1,120
115,Chengdu,2020-02-10,1.742,Sichuan,2020-02-07,0,0,1,7415590,123,0,-3.8922499999999998,1,0,0,1,123
116,Chengdu,2020-02-11,1.6654,Sichuan,2020-02-07,0,0,1,7415590,124,1,-3.9437999999999995,1,0,0,1,124
117,Chengdu,2020-02-12,1.6627,Sichuan,2020-02-07,0,0,1,7415590,125,2,-3.8530999999999995,1,0,0,1,125
118,Chengdu,2020-02-13,1.7248,Sichuan,2020-02-07,0,0,1,7415590,131,3,-3.93185,1,0,0,1,131
119,Chengdu,2020-02-14,1.7309999999999999,Sichuan,2020-02-07,0,0,1,7415590,135,4,-4.05325,1,0,0,1,135
120,Chengdu,2020-02-15,1.3588,Sichuan,2020-02-07,0,0,1,7415590,139,5,-3.6376000000000004,1,0,0,1,139
121,Chengdu,2020-02-16,1.4358,Sichuan,2020-02-07,0,0,1,7415590,140,6,-3.29405,1,0,0,1,140
122,Chengdu,2020-02-17,2.0355,Sichuan,2020-02-07,0,0,1,7415590,140,0,-3.59875,1,0,0,1,140
123,Chengdu,2020-02-18,2.0692,Sichuan,2020-02-07,0,0,1,7415590,140,1,-3.5399999999999996,1,0,0,1,140
124,Chengdu,2020-02-19,2.1766,Sichuan,2020-02-07,0,0,1,7415590,141,2,-3.3391999999999995,1,0,0,1,141
125,Chengdu,2020-02-20,2.2135,Sichuan,2020-02-07,0,0,1,7415590,141,3,-3.44315,1,0,0,1,141
126,Chengdu,2020-02-21,2.4322,Sichuan,2020-02-07,0,0,1,7415590,143,4,-3.35205,1,0,0,1,143
127,Chengdu,2020-02-22,1.9746,Sichuan,2020-02-07,0,0,1,7415590,143,5,-3.0218000000000007,1,0,0,1,143
128,Chengdu,2020-02-23,1.9781,Sichuan,2020-02-07,0,0,1,7415590,143,6,-2.75175,1,0,0,1,143
129,Chengdu,2020-02-24,3.0243,Sichuan,2020-02-07,0,0,1,7415590,143,0,-2.6099499999999995,1,0,0,1,143
130,Chengdu,2020-02-25,3.0951,Sichuan,2020-02-07,0,0,1,7415590,143,1,-2.5140999999999996,1,0,0,1,143
131,Chengdu,2020-02-26,3.1638,Sichuan,2020-02-07,0,0,1,7415590,143,2,-2.3519999999999994,1,0,0,1,143
132,Chengdu,2020-02-27,3.1824,Sichuan,2020-02-07,0,0,1,7415590,143,3,-2.47425,1,0,0,1,143
133,Chengdu,2020-02-28,3.3528,Sichuan,2020-02-07,0,0,1,7415590,143,4,-2.4314500000000003,1,0,0,1,143
134,Chengdu,2020-02-29,2.9273,Sichuan,2020-02-07,0,0,1,7415590,143,5,-2.0691000000000006,1,0,0,1,143
135,Chengdu,2020-03-01,2.7656,Sichuan,2020-02-07,0,0,1,7415590,143,6,-1.9642499999999998,1,0,0,1,143
136,Chengdu,2020-03-02,3.7197,Sichuan,2020-02-07,0,0,1,7415590,143,0,-1.9145499999999998,1,0,0,1,143
137,Chengdu,2020-03-03,3.9141,Sichuan,2020-02-07,0,0,1,7415590,143,1,-1.6950999999999996,1,0,0,1,143
138,Chengdu,2020-03-04,4.0302,Sichuan,2020-02-07,0,0,1,7415590,143,2,-1.4855999999999998,1,0,0,1,143
139,Chengdu,2020-03-05,4.0248,Sichuan,2020-02-07,0,0,1,7415590,144,3,-1.63185,1,0,0,1,144
140,Chengdu,2020-03-06,4.074,Sichuan,2020-02-07,0,0,1,7415590,144,4,-1.7102500000000003,1,0,0,1,144
141,Chengdu,2020-03-07,3.4111,Sichuan,2020-02-07,0,0,1,7415590,144,5,-1.5853000000000006,1,0,0,1,144
142,Chengdu,2020-03-08,3.2030000000000003,Sichuan,2020-02-07,0,0,1,7415590,144,6,-1.5268499999999996,1,0,0,1,144
143,Chengdu,2020-03-09,4.2877,Sichuan,2020-02-07,0,0,1,7415590,144,0,-1.3465499999999997,1,0,0,1,144
144,Chengdu,2020-03-10,4.3483,Sichuan,2020-02-07,0,0,1,7415590,144,1,-1.2608999999999995,1,0,0,1,144
145,Chengdu,2020-03-11,4.3988,Sichuan,2020-02-07,0,0,1,7415590,144,2,-1.117,1,0,0,1,144
146,Chengdu,2020-03-12,4.4381,Sichuan,2020-02-07,0,0,1,7415590,144,3,-1.2185499999999996,1,0,0,1,144
147,Chengdu,2020-03-13,4.5344,Sichuan,2020-02-07,0,0,1,7415590,144,4,-1.2498500000000003,1,0,0,1,144
148,Chengdu,2020-03-14,3.8001,Sichuan,2020-02-07,0,0,1,7415590,144,5,-1.1963000000000004,1,0,0,1,144
149,Chengdu,2020-03-15,3.5756,Sichuan,2020-02-07,0,0,1,7415590,144,6,-1.1542499999999998,1,0,0,1,144
150,Chengdu,2020-03-17,4.7745,Sichuan,2020-02-07,0,0,1,7415590,144,1,-0.8346999999999998,1,0,0,1,144
151,Chengdu,2020-03-18,4.7757,Sichuan,2020-02-07,0,0,1,7415590,145,2,-0.7401,1,0,0,1,145
152,Chengdu,2020-03-19,4.8416,Sichuan,2020-02-07,0,0,1,7415590,145,3,-0.8150500000000003,1,0,0,1,145
153,Chengdu,2020-03-20,4.9259,Sichuan,2020-02-07,0,0,1,7415590,146,4,-0.8583499999999997,1,0,0,1,146
154,Chengdu,2020-03-21,4.2175,Sichuan,2020-02-07,0,0,1,7415590,147,5,-0.7789000000000001,1,0,0,1,147
155,Chengdu,2020-03-22,4.0091,Sichuan,2020-02-07,0,0,1,7415590,148,6,-0.7207499999999998,1,0,0,1,148
156,Chengdu,2020-03-24,5.0362,Sichuan,2020-02-07,0,0,1,7415590,150,1,-0.5729999999999995,1,0,0,1,150
157,Chengdu,2020-03-25,5.0584,Sichuan,2020-02-07,0,0,1,7415590,152,2,-0.4573999999999998,1,0,0,1,152
158,Chengdu,2020-03-27,5.112,Sichuan,2020-02-07,0,0,1,7415590,153,4,-0.67225,1,0,0,1,153
159,Chengdu,2020-03-29,4.0605,Sichuan,2020-02-07,0,0,1,7415590,153,6,-0.6693499999999997,1,0,0,1,153
160,Chengdu,2020-03-30,5.106,Sichuan,2020-02-07,0,0,1,7415590,155,0,-0.5282499999999999,1,0,0,1,155
161,Chengdu,2020-04-01,5.0323,Sichuan,2020-02-07,0,0,1,7415590,157,2,-0.4834999999999994,1,0,0,1,157
162,Chengdu,2020-04-02,4.9656,Sichuan,2020-02-07,0,0,1,7415590,159,3,-0.6910499999999997,1,0,0,1,159
163,Chengdu,2020-04-03,4.9209,Sichuan,2020-02-07,0,0,1,7415590,160,4,-0.8633500000000005,1,0,0,1,160
164,Chengdu,2020-04-04,4.0177,Sichuan,2020-02-07,0,0,1,7415590,162,5,-0.9787000000000008,1,0,0,1,162
165,Chengdu,2020-04-05,3.9667,Sichuan,2020-02-07,0,0,1,7415590,163,6,-0.76315,1,0,0,1,163
166,Chengdu,2020-04-06,4.1712,Sichuan,2020-02-07,0,0,1,7415590,164,0,-1.46305,1,0,0,1,164
167,Chengdu,2020-04-07,5.1062,Sichuan,2020-02-07,0,0,1,7415590,165,1,-0.5029999999999992,1,0,0,1,165
168,Chengdu,2020-04-10,3.8894,Sichuan,2020-02-07,0,0,1,7415590,165,4,-1.89485,1,0,0,1,165
169,Chengdu,2020-04-11,4.4323,Sichuan,2020-02-07,0,0,1,7415590,165,5,-0.5641000000000007,1,0,0,1,165
170,Chengdu,2020-04-13,4.9538,Sichuan,2020-02-07,0,0,1,7415590,165,0,-0.6804499999999996,1,0,0,1,165
171,Chengdu,2020-04-15,5.1482,Sichuan,2020-02-07,0,0,1,7415590,165,2,-0.3675999999999995,1,0,0,1,165
172,Chengdu,2020-04-16,5.1315,Sichuan,2020-02-07,0,0,1,7415590,165,3,-0.52515,1,0,0,1,165
173,Chengdu,2020-04-18,4.5292,Sichuan,2020-02-07,0,0,1,7415590,166,5,-0.46720000000000006,1,0,0,1,166
174,Chengdu,2020-04-19,4.2342,Sichuan,2020-02-07,0,0,1,7415590,166,6,-0.4956499999999995,1,0,0,1,166
175,Chengdu,2020-04-22,5.0866,Sichuan,2020-02-07,0,0,1,7415590,166,2,-0.4291999999999998,1,0,0,1,166
176,Chengdu,2020-04-23,5.0595,Sichuan,2020-02-07,0,0,1,7415590,166,3,-0.5971500000000001,1,0,0,1,166
177,Chengdu,2020-04-24,5.2437,Sichuan,2020-02-07,0,0,1,7415590,166,4,-0.5405500000000005,1,0,0,1,166
178,Deyang,2020-01-24,4.4029,Sichuan,2020-02-09,0,0,1,152194,1,4,-0.5953500000000007,0,0,0,0,0
179,Deyang,2020-01-25,3.6124,Sichuan,2020-02-09,0,0,1,152194,1,5,-0.9983999999999993,0,0,0,0,0
180,Deyang,2020-01-26,3.4967,Sichuan,2020-02-09,0,0,1,152194,1,6,-0.9931500000000004,0,0,0,0,0
181,Deyang,2020-01-27,2.9293,Sichuan,2020-02-09,0,0,1,152194,1,0,-2.03175,0,0,0,0,0
182,Deyang,2020-01-28,2.8919,Sichuan,2020-02-09,0,0,1,152194,1,1,-2.0607,0,0,0,0,0
183,Deyang,2020-01-29,2.858,Sichuan,2020-02-09,0,0,1,152194,2,2,-2.0913999999999997,0,0,0,0,0
184,Deyang,2020-01-30,2.5771,Sichuan,2020-02-09,0,0,1,152194,3,3,-2.3588,0,0,0,0,0
185,Deyang,2020-01-31,2.2614,Sichuan,2020-02-09,0,0,1,152194,7,4,-2.7368500000000004,0,0,0,0,0
186,Deyang,2020-02-01,2.2147,Sichuan,2020-02-09,0,0,1,152194,7,5,-2.3960999999999992,0,0,0,0,0
187,Deyang,2020-02-02,2.1818,Sichuan,2020-02-09,0,0,1,152194,10,6,-2.3080500000000006,0,0,0,0,0
188,Deyang,2020-02-03,2.4757,Sichuan,2020-02-09,0,0,1,152194,10,0,-2.4853500000000004,0,0,0,0,0
189,Deyang,2020-02-04,2.3680000000000003,Sichuan,2020-02-09,0,0,1,152194,12,1,-2.5846,0,0,0,0,0
190,Deyang,2020-02-05,2.3163,Sichuan,2020-02-09,0,0,1,152194,12,2,-2.6330999999999998,0,0,0,0,0
191,Deyang,2020-02-06,2.4239,Sichuan,2020-02-09,0,0,1,152194,12,3,-2.512,0,0,0,0,0
192,Deyang,2020-02-07,2.342,Sichuan,2020-02-09,0,0,1,152194,12,4,-2.6562500000000004,0,0,0,0,0
193,Deyang,2020-02-08,2.3181,Sichuan,2020-02-09,0,0,1,152194,13,5,-2.2926999999999995,0,0,0,0,0
194,Deyang,2020-02-09,2.3446,Sichuan,2020-02-09,0,0,1,152194,16,6,-2.1452500000000008,1,0,0,1,16
195,Deyang,2020-02-10,2.5449,Sichuan,2020-02-09,0,0,1,152194,16,0,-2.41615,1,0,0,1,16
196,Deyang,2020-02-11,2.3196,Sichuan,2020-02-09,0,0,1,152194,16,1,-2.6330000000000005,1,0,0,1,16
197,Deyang,2020-02-12,2.1924,Sichuan,2020-02-09,0,0,1,152194,16,2,-2.7569999999999997,1,0,0,1,16
198,Deyang,2020-02-13,2.2151,Sichuan,2020-02-09,0,0,1,152194,17,3,-2.7208,1,0,0,1,17
199,Deyang,2020-02-14,2.1967,Sichuan,2020-02-09,0,0,1,152194,17,4,-2.8015500000000007,1,0,0,1,17
200,Deyang,2020-02-15,1.9073,Sichuan,2020-02-09,0,0,1,152194,17,5,-2.703499999999999,1,0,0,1,17
201,Deyang,2020-02-16,1.9703,Sichuan,2020-02-09,0,0,1,152194,17,6,-2.5195500000000006,1,0,0,1,17
202,Deyang,2020-02-17,2.3536,Sichuan,2020-02-09,0,0,1,152194,17,0,-2.60745,1,0,0,1,17
203,Deyang,2020-02-18,2.4034,Sichuan,2020-02-09,0,0,1,152194,17,1,-2.5492000000000004,1,0,0,1,17
204,Deyang,2020-02-19,2.5677,Sichuan,2020-02-09,0,0,1,152194,17,2,-2.3817,1,0,0,1,17
205,Deyang,2020-02-20,2.5987,Sichuan,2020-02-09,0,0,1,152194,17,3,-2.3372,1,0,0,1,17
206,Deyang,2020-02-21,2.8425,Sichuan,2020-02-09,0,0,1,152194,18,4,-2.1557500000000007,1,0,0,1,18
207,Deyang,2020-02-22,2.5612,Sichuan,2020-02-09,0,0,1,152194,18,5,-2.0495999999999994,1,0,0,1,18
208,Deyang,2020-02-23,2.625,Sichuan,2020-02-09,0,0,1,152194,18,6,-1.8648500000000006,1,0,0,1,18
209,Deyang,2020-02-24,3.6265,Sichuan,2020-02-09,0,0,1,152194,18,0,-1.3345500000000001,1,0,0,1,18
210,Deyang,2020-02-25,3.7784,Sichuan,2020-02-09,0,0,1,152194,18,1,-1.1742000000000004,1,0,0,1,18
211,Deyang,2020-02-26,3.8254,Sichuan,2020-02-09,0,0,1,152194,18,2,-1.1239999999999997,1,0,0,1,18
212,Deyang,2020-02-27,3.8119,Sichuan,2020-02-09,0,0,1,152194,18,3,-1.124,1,0,0,1,18
213,Deyang,2020-02-28,3.9428,Sichuan,2020-02-09,0,0,1,152194,18,4,-1.0554500000000004,1,0,0,1,18
